Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10458,96,63194,250,5355,17,17291,84006,3,1,72.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,1142.775516,47.6156465,28002.0,48500.02069,84005.0,0.0,84005.0,42002.5,59400.50515,84005.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,35.71173488,11.90391163,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.0,24.0,24.0,0,0,0,0,0,0,3,72,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
11673,96,49191,353,80,6,16165,4811825,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415642714,4811825.0,0.0,4811825.0,4811825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.207821357,0.207821357,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10636,96,53206,264,3702,17,17540,4706570,7,1,6930.0,990.0,990.0,990.0,990.0,0.0,990.0,990.0,990.0,0.0,1682.754108,1.699751624,672367.1429,1617909.048,4335981.0,0.0,4706570.0,784428.3333,1742317.669,4335981.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,1.487282671,0.212468953,990.0,990.0,990.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1113.75,990.0,990.0,0,0,0,0,0,0,7,6930,1,990,-1,-1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
11671,96,49189,352,80,6,3001,4812981,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415542883,4812981.0,0.0,4812981.0,4812981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.207771441,0.207771441,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65340,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
11239,96,123,336,123,17,12274,41517,0,2,0.0,96.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,2312.305802,48.17303755,41517.0,0.0,41517.0,41517.0,0.0,0.0,0.0,0.0,0.0,41517.0,41517.0,0.0,41517.0,41517.0,0,0,0,0,0,16,0.0,48.17303755,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12759,96,49213,429,443,6,18067,3162237,14,21,1214.0,7453.0,517.0,0.0,86.71428571,143.6954196,1412.0,0.0,354.9047619,518.6454381,2740.781289,11.06811412,93006.97059,507445.9953,2963473.0,3.0,3151177.0,242398.2308,822624.1368,2978659.0,16.0,198764.0,9938.2,20083.98995,69589.0,3.0,0,0,0,0,280,444,4.427245649,6.640868474,0.0,1412.0,240.75,424.6708557,180345.3357,0,1,0,0,0,0,0,0,1.0,247.6285714,86.71428571,354.9047619,0,0,0,0,0,0,14,1214,21,7453,-1,269,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10428,96,51185,250,5355,17,18126,85160,3,1,72.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,1127.289807,46.97040864,28386.66667,49164.55085,85157.0,1.0,85158.0,42579.0,60214.38506,85157.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,35.22780648,11.74260216,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.0,24.0,24.0,0,0,0,0,0,0,3,72,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13955,96,137,185,137,17,17270,21247944,53,1,3496.0,68.0,68.0,50.0,65.96226415,5.757811631,68.0,68.0,68.0,0.0,167.7338758,2.541422361,400904.6038,1482087.629,10750070.0,0.0,21247940.0,408614.2308,1495473.84,10750070.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,424,8,2.494358984,0.047063377,50.0,68.0,66.03636364,5.663278845,32.07272727,0,0,0,0,0,0,0,0,0.0,67.25925926,65.96226415,68.0,0,0,0,0,0,0,53,3496,1,68,-1,-1,53,0,5248187.0,0.0,5248187.0,5248187.0,10750070.0,0.0,10750070.0,10750070.0,4
11680,96,49188,354,80,6,15903,4811920,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415634508,4811920.0,0.0,4811920.0,4811920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.207817254,0.207817254,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
11671,96,49189,352,80,6,11052,4795626,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4170467,4795626.0,0.0,4795626.0,4795626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.20852335,0.20852335,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65340,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10603,96,1900,264,1900,17,11802,8890475,71,1,33739.0,501.0,516.0,436.0,475.1971831,29.83316454,501.0,501.0,501.0,0.0,3851.312781,8.098554914,125217.9577,269490.56,1187722.0,0.0,8890474.0,127006.7714,271011.4725,1187722.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,568,8,7.986074985,0.112479929,436.0,516.0,475.9041096,29.72006635,883.282344,0,0,0,0,0,0,0,0,0.0,482.5138889,475.1971831,501.0,0,0,0,0,0,0,71,33739,1,501,-1,-1,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8114,96,56757,0,443,6,16961,41264,3,4,211.0,147.0,211.0,0.0,70.33333333,121.8209068,147.0,0.0,36.75,73.5,8675.84335,169.6393951,6877.333333,7806.335828,19442.0,83.0,30951.0,15475.5,20880.15614,30240.0,711.0,21822.0,7274.0,5837.291153,11042.0,550.0,0,0,0,0,60,104,72.70259791,96.93679721,0.0,211.0,44.75,84.60791925,7158.5,0,1,0,0,0,0,0,0,1.0,51.14285714,70.33333333,36.75,0,0,0,0,0,0,3,211,4,147,-1,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1721,96,49242,104,443,6,8878,90134528,10,12,593.0,6409.0,517.0,0.0,59.3,162.4814861,1412.0,0.0,534.0833333,637.1456888,77.68388159,0.244079605,4292120.381,13499685.2,45005934.0,2.0,90115045.0,10012782.78,19780810.76,45015295.0,10.0,90134528.0,8194048.0,18151740.19,45015603.0,2.0,0,0,0,0,236,288,0.110945275,0.13313433,0.0,1412.0,304.4347826,523.5176324,274070.7115,0,1,0,0,0,0,0,0,1.0,318.2727273,59.3,534.0833333,0,0,0,0,0,0,10,593,12,6409,-1,261,4,0,164630.5,219584.2327,319900.0,9361.0,44897799.0,152925.9836,45005934.0,44789664.0,4
13137,96,57048,430,53,17,3338,13789,0,2,0.0,132.0,0.0,0.0,0.0,0.0,104.0,28.0,66.0,53.74011537,9572.847922,145.0431503,13789.0,0.0,13789.0,13789.0,0.0,0.0,0.0,0.0,0.0,13789.0,13789.0,0.0,13789.0,13789.0,0,0,0,0,0,16,0.0,145.0431503,28.0,104.0,53.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,0.0,80.0,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
7908,96,56436,0,443,6,16949,35350,3,4,211.0,147.0,211.0,0.0,70.33333333,121.8209068,147.0,0.0,36.75,73.5,10127.29844,198.019802,5891.666667,6145.462185,12175.0,134.0,23213.0,11606.5,15855.45535,22818.0,395.0,25130.0,8376.666667,6896.989222,12704.0,423.0,0,0,0,0,60,104,84.86562942,113.1541726,0.0,211.0,44.75,84.60791925,7158.5,0,1,0,0,0,0,0,0,1.0,51.14285714,70.33333333,36.75,0,0,0,0,0,0,3,211,4,147,-1,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
878,96,49350,53,443,6,2275,90137988,8,11,593.0,5461.0,517.0,0.0,74.125,180.7962053,1412.0,0.0,496.4545455,653.6946326,67.1636913,0.210787931,5007666.0,14512839.83,45001791.0,1.0,90109256.0,12872750.86,21883367.21,45015941.0,25.0,90137988.0,9013798.8,18973935.6,45016017.0,1.0,0,0,0,0,172,268,0.088752813,0.122035118,0.0,1412.0,302.7,534.3232907,285501.3789,0,1,0,0,0,0,0,0,1.0,318.6315789,74.125,496.4545455,0,0,0,0,0,0,8,593,11,5461,-1,261,4,0,162566.5,209892.6272,310983.0,14150.0,44899314.5,144923.6561,45001791.0,44796838.0,4
13512,96,49278,440,5888,6,5258,1544046,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885894591,308809.2,187151.0632,518779.0,154144.0,702802.0,702802.0,0.0,702802.0,702802.0,1544046.0,514682.0,290806.7453,692054.0,179069.0,0,0,0,0,60,92,1.295298197,2.590596394,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6852,96,54864,0,443,6,16892,35829,3,4,211.0,147.0,211.0,0.0,70.33333333,121.8209068,147.0,0.0,36.75,73.5,9991.905998,195.3724636,5971.5,6127.250925,12292.0,77.0,23543.0,11771.5,15967.17823,23062.0,481.0,25792.0,8597.333333,6818.24936,12850.0,733.0,0,0,0,0,60,104,83.73105585,111.6414078,0.0,211.0,44.75,84.60791925,7158.5,0,1,0,0,0,0,0,0,1.0,51.14285714,70.33333333,36.75,0,0,0,0,0,0,3,211,4,147,-1,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
11672,96,49190,353,80,6,19150,4812076,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415621033,4812076.0,0.0,4812076.0,4812076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.207810517,0.207810517,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10690,96,59807,264,3702,17,6599,77272,3,1,1968.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,33957.96666,51.76519308,25757.33333,44607.81386,77266.0,2.0,77268.0,38634.0,54633.89834,77266.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,38.82389481,12.94129827,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,820.0,656.0,656.0,0,0,0,0,0,0,3,1968,1,656,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13219,96,63406,430,53,17,14473,258181,0,2,0.0,82.0,0.0,0.0,0.0,0.0,49.0,33.0,41.0,11.3137085,317.6066403,7.746503422,258181.0,0.0,258181.0,258181.0,0.0,0.0,0.0,0.0,0.0,258181.0,258181.0,0.0,258181.0,258181.0,0,0,0,0,0,16,0.0,7.746503422,33.0,49.0,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0.0,57.5,0.0,41.0,0,0,0,0,0,0,0,0,2,82,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12762,96,49216,429,443,6,17877,3015629,15,23,1363.0,8028.0,517.0,0.0,90.86666667,142.3455889,1412.0,0.0,349.0434783,499.014618,3114.109859,12.60101956,81503.48649,468300.4745,2851942.0,4.0,3003464.0,214533.1429,762325.9546,2861833.0,25.0,163687.0,7440.318182,18214.25045,76540.0,4.0,0,0,0,0,312,484,4.974086666,7.626932889,0.0,1412.0,240.7948718,411.2459361,169123.22,0,1,0,0,0,0,0,0,1.0,247.1315789,90.86666667,349.0434783,0,0,0,0,0,0,15,1363,23,8028,-1,273,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1976,96,49227,115,443,6,12978,90485998,16,23,7402.0,9235.0,1446.0,0.0,462.625,631.1955719,1412.0,0.0,401.5217391,574.1900912,183.8627011,0.431005911,2381210.474,10181502.14,45006915.0,2.0,90461816.0,6030787.733,15829618.52,45024086.0,12.0,90485998.0,4112999.909,13239524.73,45018896.0,2.0,0,0,0,0,332,508,0.176822938,0.254182973,0.0,1446.0,415.925,587.0842943,344667.9686,0,1,0,0,0,0,0,0,1.0,426.5897436,462.625,401.5217391,0,0,0,0,0,0,16,7402,23,9235,-1,345,11,0,231947.0,311078.9005,451913.0,11981.0,45005058.0,2626.194585,45006915.0,45003201.0,4
11680,96,49188,354,80,6,13595,4813540,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415494626,4813540.0,0.0,4813540.0,4813540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.207747313,0.207747313,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10686,96,59758,264,1900,17,15927,84031814,31,1,4035.0,133.0,133.0,123.0,130.1612903,3.958928931,133.0,133.0,133.0,0.0,49.60026211,0.380808154,2710703.677,12172613.62,68049798.0,0.0,84031811.0,2801060.367,12370129.27,68049798.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,8,0.3689079,0.011900255,123.0,133.0,130.3333333,3.894440482,15.16666667,0,0,0,0,0,0,0,0,0.0,134.40625,130.1612903,133.0,0,0,0,0,0,0,31,4035,1,133,-1,-1,31,0,9984470.0,0.0,9984470.0,9984470.0,68049798.0,0.0,68049798.0,68049798.0,4
12818,96,51185,429,443,17,11912,31194041,21,25,2864.0,11292.0,1250.0,33.0,136.3809524,264.8600529,1250.0,22.0,451.68,521.7312303,453.8046225,1.474640621,693200.9111,4201507.938,28130102.0,1.0,31177720.0,1558886.0,6283954.451,28138997.0,26.0,31193694.0,1299737.25,5742338.046,28140006.0,1.0,0,0,0,0,168,200,0.673205501,0.80143512,22.0,1250.0,327.787234,464.8392867,216075.5624,0,0,0,0,0,0,0,0,1.0,334.9130435,136.3809524,451.68,0,0,0,0,0,0,21,2864,25,11292,-1,-1,21,0,2897536.0,0.0,2897536.0,2897536.0,28130102.0,0.0,28130102.0,28130102.0,4
11672,96,49190,353,80,6,12855,4796322,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416986182,4796322.0,0.0,4796322.0,4796322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.208493091,0.208493091,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8254,0,443,184,56950,6,16968,101,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19801.9802,101.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,101.0,101.0,0,0,0,0,0,40,0.0,19801.9802,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12894,96,59755,429,443,17,9120,3012748,15,17,2034.0,9253.0,1250.0,33.0,135.6,312.342486,1250.0,22.0,544.2941176,543.4298212,3746.413573,10.62153224,97185.41935,504268.9666,2813737.0,2.0,2977048.0,212646.2857,752292.6872,2826052.0,31.0,3012748.0,188296.75,704210.4713,2827988.0,2.0,0,0,0,0,120,136,4.978843235,5.642689,22.0,1250.0,379.9090909,506.2919343,256331.5227,0,0,0,0,0,0,0,0,1.0,391.78125,135.6,544.2941176,0,0,0,0,0,0,15,2034,17,9253,-1,-1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6604,96,54488,0,443,6,16878,32204,3,4,211.0,147.0,211.0,0.0,70.33333333,121.8209068,147.0,0.0,36.75,73.5,11116.63147,217.3643026,5367.333333,5319.370251,10627.0,80.0,21812.0,10906.0,14785.60279,21361.0,451.0,22522.0,7507.333333,5606.462818,11158.0,1052.0,0,0,0,0,60,104,93.15612967,124.2081729,0.0,211.0,44.75,84.60791925,7158.5,0,1,0,0,0,0,0,0,1.0,51.14285714,70.33333333,36.75,0,0,0,0,0,0,3,211,4,147,-1,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13955,96,137,185,137,17,7918,21249441,53,1,3496.0,68.0,68.0,50.0,65.96226415,5.757811631,68.0,68.0,68.0,0.0,167.7220591,2.54124332,400932.8491,1481909.407,10750199.0,0.0,21249439.0,408643.0577,1495293.589,10750199.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,424,8,2.494183259,0.047060061,50.0,68.0,66.03636364,5.663278845,32.07272727,0,0,0,0,0,0,0,0,0.0,67.25925926,65.96226415,68.0,0,0,0,0,0,0,53,3496,1,68,-1,-1,53,0,5249411.0,0.0,5249411.0,5249411.0,10750199.0,0.0,10750199.0,10750199.0,4
12776,232,443,184,49235,6,17088,3893938,5,2,365.0,73.0,73.0,73.0,73.0,0.0,73.0,0.0,36.5,51.61879503,112.4825305,1.797666013,648989.6667,710279.7625,1919928.0,91.0,3647979.0,911994.75,744361.7964,1919928.0,240110.0,3893938.0,3893938.0,0.0,3893938.0,3893938.0,0,1,0,0,100,40,1.284047152,0.513618861,0.0,73.0,63.875,25.80939751,666.125,0,0,0,1,1,0,0,0,0.0,73.0,73.0,36.5,0,0,0,0,0,0,5,365,2,73,-1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13132,96,56841,430,53,17,17048,9865,0,2,0.0,88.0,0.0,0.0,0.0,0.0,60.0,28.0,44.0,22.627417,8920.425748,202.7369488,9865.0,0.0,9865.0,9865.0,0.0,0.0,0.0,0.0,0.0,9865.0,9865.0,0.0,9865.0,9865.0,0,0,0,0,0,16,0.0,202.7369488,28.0,60.0,38.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,0.0,58.0,0.0,44.0,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12746,96,49199,429,443,6,74,122656,4,7,517.0,4980.0,517.0,0.0,129.25,258.5,1412.0,0.0,711.4285714,706.1460796,44816.39708,89.68171145,12265.6,25614.72015,81501.0,5.0,103077.0,34359.0,58295.75549,101673.0,583.0,121430.0,20238.33333,31552.27509,81501.0,5.0,0,0,0,0,80,164,32.61153144,57.07018002,0.0,1412.0,458.0833333,624.0609612,389452.0833,0,1,0,0,0,0,0,0,1.0,499.7272727,129.25,711.4285714,0,0,0,0,0,0,4,517,7,4980,-1,261,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1972,96,49223,115,443,6,18664,90490434,16,24,5956.0,9376.0,1446.0,0.0,372.25,582.6623379,1412.0,0.0,390.6666667,576.2177024,169.4322739,0.442035674,2320267.538,10054384.11,45010800.0,0.0,90466938.0,6031129.2,15830257.74,45027760.0,9.0,90490434.0,3934366.696,12964033.88,45022273.0,0.0,0,0,0,0,332,528,0.17681427,0.265221405,0.0,1446.0,373.9512195,567.3543845,321890.9976,0,1,0,0,0,0,0,0,1.0,383.3,372.25,390.6666667,0,0,0,0,0,0,16,5956,24,9376,-1,345,10,0,232118.5,312039.8586,452764.0,11473.0,45007326.0,4912.977916,45010800.0,45003852.0,4
5937,0,443,184,53504,6,16844,48,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,40,0.0,41666.66667,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13222,96,63503,430,53,17,2921,10323,0,2,0.0,88.0,0.0,0.0,0.0,0.0,60.0,28.0,44.0,22.627417,8524.653686,193.7421292,10323.0,0.0,10323.0,10323.0,0.0,0.0,0.0,0.0,0.0,10323.0,10323.0,0.0,10323.0,10323.0,0,0,0,0,0,16,0.0,193.7421292,28.0,60.0,38.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,0.0,58.0,0.0,44.0,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10668,96,56748,264,1900,17,6175,2,1,1,175.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,175000000.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,500000.0,500000.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,262.5,175.0,175.0,0,0,0,0,0,0,1,175,1,175,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10363,96,52614,243,443,17,7784,242152,13,14,3889.0,7929.0,1250.0,33.0,299.1538462,489.4459191,1250.0,24.0,566.3571429,579.6060475,48804.05696,111.5002147,9313.538462,16652.01354,69984.0,0.0,207793.0,17316.08333,28135.4269,95265.0,18.0,242152.0,18627.07692,25877.09417,69984.0,0.0,0,0,0,0,104,112,53.68528858,57.81492616,24.0,1250.0,466.7142857,556.4264856,309610.4339,0,0,0,0,0,0,0,0,1.0,484.0,299.1538462,566.3571429,0,0,0,0,0,0,13,3889,14,7929,-1,-1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12750,232,443,184,49203,6,17189,84,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23809.52381,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,84.0,0,0,0,0,0,40,0.0,23809.52381,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13481,96,49232,440,5888,6,5229,1513091,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.965392696,302618.2,188585.0183,516007.0,154735.0,656024.0,656024.0,0.0,656024.0,656024.0,1513091.0,504363.6667,275671.9204,670742.0,186156.0,0,0,0,0,60,92,1.321797565,2.643595131,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8821,0,443,184,57793,6,16998,55,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36363.63636,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,55.0,55.0,0,0,0,0,0,40,0.0,36363.63636,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8101,0,443,184,56728,6,16959,88,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22727.27273,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,88.0,88.0,0,0,0,0,0,40,0.0,22727.27273,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
13196,96,62202,430,443,17,15138,12090231,39,40,4879.0,10627.0,1250.0,33.0,125.1025641,213.5054289,1250.0,22.0,265.675,409.3678922,1282.523055,6.534201042,155002.9615,1311213.413,11586450.0,1.0,12031174.0,316609.8421,1877710.612,11586450.0,10.0,12062555.0,309296.2821,1859963.228,11626504.0,1.0,0,0,0,0,312,320,3.225744818,3.308456224,22.0,1250.0,209.45,351.3909756,123475.6177,0,0,0,0,0,0,0,0,1.0,212.1012658,125.1025641,265.675,0,0,0,0,0,0,39,4879,40,10627,-1,-1,39,0,442602.0,0.0,442602.0,442602.0,11586450.0,0.0,11586450.0,11586450.0,4
